	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
3233	3233	239	我	r	PRON	r	PRON	PRP	3	3	1	79	74.42857142857143	136.64590019761414	1	5517.999999999999	我	54.71428571428572	17.0	112.18061238876516	55.731499172371095
3234	3234	239	全	d	ADV	a	ADV		2	2	1	509	68.28571428571429	100.8396383029076	1	454.00000000000006	全	68.28571428571429	0.0	100.8396383029076	0.0
3235	3235	239	都	d	ADV	d	ADV	RB	1	1	1	74	140.35714285714286	146.33845659139303	1	3592.0	都	115.28571428571428	25.071428571428573	111.47160341246976	63.98265868377853
3236	3236	239	抛	v	VERB	zg	VERB	VV	0	0	0	40	66.57142857142857	185.68741563856884	1	19.0	抛	53.42857142857143	13.142857142857142	141.594347287148	47.38724533466957
3237	3237	239	在	p	ADP	p	ADP		1	2	2	175	131.35714285714286	216.90636793091065	1	12434.0	在	86.14285714285714	27.714285714285715	114.43392175827758	68.70582068441048
3238	3238	239	脑	n	NOUN	n	NOUN	NN	2	1	2	80	74.28571428571429	91.88224495938	1	54.99999999999999	脑	74.28571428571429	0.0	91.88224495938	0.0
3239	3239	239	后	nd	NOUN	f	NOUN		3	3	1	281	38.85714285714285	76.6772988782554	1	1271.0	后	38.85714285714285	0.0	76.6772988782554	0.0
3240	3240	239	了。	u	PART	ul	PART		4	4	1	27	34.857142857142854	86.98674541302843	1	13624.0	了	34.857142857142854	0.0	86.98674541302843	0.0
3241	3241	240	在	p	ADP	p	ADP		19	3	2	175	30.5	62.126311426227225	1	12434.0	在	30.5	0.0	62.126311426227225	0.0
3242	3242	240	一	m	NUM	m	NUM	CD	18	1	3	1473	46.35714285714285	89.49589547081166	1	8489.0	一	46.35714285714285	0.0	89.49589547081166	0.0
3243	3243	240	个	q	DET	q	DET		17	1	2	99	119.64285714285714	115.83091565039172	1	3297.9999999999995	个	96.78571428571428	22.857142857142858	89.99061742476154	55.99343984898989
3244	3244	240	星球	n	NOUN	n	NOUN	NN	16	16	1	377	356.5	343.63285016756726	2	13.0	星球	173.85714285714286	76.64285714285714	83.2713783300096	101.92616875734625
3245	3245	240	上，	nd	NOUN	f	NOUN		15	1	2	940	168.0	334.26443766233086	1	3985.0	上	79.42857142857143	17.928571428571427	97.9538625255455	44.66136759104048
3246	3246	240	在	p	ADP	p	ADP		12	3	2	175	27.214285714285715	54.27598597041995	1	12434.0	在	24.357142857142858	2.857142857142857	48.7744182697346	10.301575072754256
3247	3247	240	一	m	NUM	m	NUM	CD	11	2	2	1473	166.64285714285714	252.79709739033711	1	8489.0	一	103.78571428571428	38.642857142857146	111.00397584348602	108.53413363207584
3248	3248	240	颗	q	DET	m	DET		10	1	2	8	194.6428571428572	187.3577964151773	1	104.0	颗	136.78571428571428	41.785714285714285	106.18661374568596	84.53585762556501
3249	3249	240	行星	n	NOUN	n	NOUN	NN	9	9	1	626	219.6428571428572	308.90858729747623	2	33.0	行星	77.78571428571429	87.92857142857143	92.95557969222916	127.91652651280847
3250	3250	240	上，	nd	NOUN	f	NOUN		8	1	2	940	49.142857142857146	80.79944938183777	1	3985.0	上	41.92857142857143	7.214285714285714	67.36411113781399	26.011477058704493
3251	3251	240	在	p	ADP	p	ADP		5	1	2	175	53.21428571428572	103.60376342545844	1	12434.0	在	53.21428571428572	0.0	103.60376342545844	0.0
3252	3252	240	地球	n	NOUN	n	NOUN		4	4	1	616	227.5	135.8884784351807	2	179.99999999999997	地球	155.35714285714286	60.21428571428572	115.24793592378946	76.03963118140487
3253	3253	240	上，	nd	NOUN	f	NOUN		3	1	2	940	239.1428571428572	414.1938568115274	1	3985.0	上	140.64285714285714	43.21428571428572	116.69043732570935	130.4038663818943
3254	3254	240	有	v	VERB	v	VERB	VV	0	0	0	482	27.785714285714285	58.65416630120827	1	5604.000000000001	有	27.785714285714285	0.0	58.65416630120827	0.0
3255	3255	240	一	m	NUM	m	NUM	CD	1	2	3	1473	93.0	154.6567628192	1	8489.0	一	55.5	37.5	93.33637324981387	92.18207913844054
3256	3256	240	位	q	DET	q	DET		2	1	3	29	138.0	131.04524845585644	1	469.0	位	117.92857142857144	20.071428571428573	96.97309220729686	72.36856488609864
3257	3257	240	小王子	n	NOUN	nr	NOUN		3	1	2	3047	315.7857142857143	342.4062287841798	3	0.0	小王子	129.85714285714286	93.42857142857144	98.7029143750196	99.84038281585426
3258	3258	240	需要	v	VERB	v	VERB		4	4	1	93	305.35714285714283	247.75149045042727	2	796.0	需要	153.5	108.78571428571428	129.02754412472223	141.77103198539567
3259	3259	240	安慰。​	v	VERB	v	VERB	VV	5	1	2	946	195.07142857142856	319.88646742370383	2	38.0	安慰	87.28571428571429	71.28571428571429	94.29015141074504	148.27841985912303
3260	3260	241	我	r	PRON	r	PRON	PRP	9	9	1	79	45.785714285714285	85.26025583171679	1	5517.999999999999	我	45.785714285714285	0.0	85.26025583171679	0.0
3261	3261	241	把	p	ADP	p	ADP	BB	8	1	3	41	33.214285714285715	73.81751492839679	1	3113.0000000000005	把	33.214285714285715	0.0	73.81751492839679	0.0
3262	3262	241	他	r	PRON	r	PRON	PRP	7	1	2	28	162.78571428571428	160.55670051926404	1	5536.999999999999	他	150.92857142857142	11.857142857142858	151.9715501033543	42.75153655193015
3263	3263	241	抱	v	VERB	v	VERB		6	6	1	77	63.71428571428572	102.61608657754296	1	83.0	抱	48.42857142857143	15.285714285714286	77.39851815277149	37.56409488447439
3264	3264	241	在	p	ADP	p	ADP		5	1	3	175	184.57142857142856	181.8389060545132	1	12434.0	在	151.35714285714286	26.5	125.75804838933324	79.51347594680324
3265	3265	241	怀里，	nl	NOUN	s	NOUN	NN	4	2	2	522	101.85714285714286	137.9466030974393	2	26.0	怀里	101.85714285714286	0.0	137.9466030974393	0.0
3266	3266	241	轻轻	a	ADJ	d	ADJ		1	1	1	524	129.64285714285714	194.4544041828892	2	89.0	轻轻	100.92857142857144	28.714285714285715	154.33102839847407	73.56088690080247
3267	3267	241	摇晃。	v	VERB	z	VERB	VV	0	0	0	94	233.28571428571428	241.56378293214777	2	13.0	摇晃	175.71428571428572	48.285714285714285	151.98516307823724	97.1040889027473
3268	3268	242	我	r	PRON	r	PRON	PRP	3	3	1	79	21.5	53.34624099757572	1	5517.999999999999	我	21.5	0.0	53.34624099757572	0.0
3269	3269	242	对	p	ADP	p	ADP	IN	2	1	2	248	83.71428571428571	103.62323827310205	1	3237.0	对	74.07142857142857	4.642857142857143	96.33087643690388	16.740059493225665
3270	3270	242	他	r	PRON	r	PRON	PRP	1	1	1	28	61.0	131.23044071947854	1	5536.999999999999	他	49.85714285714285	11.142857142857142	96.4223278401971	40.1761427837416
3271	3271	242	说：	v	VERB	v	VERB	VV	0	0	0	134	91.57142857142856	159.5519236064881	1	3707.0	说	54.92857142857143	36.642857142857146	89.46624605779247	91.05226689172788
3272	3272	242	“你	r	PRON	r	PRON	PRP	1	1	5	21	46.92857142857143	85.15738730283412	1	3011.0	你	46.92857142857143	0.0	85.15738730283412	0.0
3273	3273	242	爱	v	VERB	v	VERB	VV	2	5	4	306	185.3571428571429	256.72625975731347	1	198.00000000000003	爱	121.07142857142856	36.21428571428572	130.1337028299929	106.82975680387702
3274	3274	242	的	u	PART	uj	PART		3	1	5	13	80.21428571428571	126.23740591861518	1	77946.0	的	61.142857142857146	19.071428571428573	91.3907287755298	68.76301361063464
3275	3275	242	那	r	PRON	r	PRON		4	2	5	106	84.78571428571429	92.85178555974382	1	1800.0	那	77.85714285714286	6.928571428571429	87.6167442761429	24.981319551429063
3276	3276	242	朵	q	DET	m	DET		5	1	5	7	33.42857142857143	84.76666653291281	1	37.00000000000001	朵	33.42857142857143	0.0	84.76666653291281	0.0
3277	3277	242	花儿	n	NOUN	n	NOUN	NN	6	1	4	587	116.92857142857144	186.61934683265	2	0.0	花儿	75.92857142857143	27.5	104.88051997100202	67.36123302230827
3278	3278	242	没有	v	VERB	v	VERB	VV	7	11	3	597	268.1428571428572	273.43890859695495	2	1983.0	没有	165.28571428571428	64.64285714285714	138.53696184021928	138.775052895405
3279	3279	242	危险……	a	ADJ	an	ADJ		8	4	5	99	222.0	284.921292389921	2	82.0	危险	146.28571428571428	30.857142857142858	116.23586154971314	76.86709972678925
3280	3280	242	我	r	PRON	r	PRON	PRP	9	5	3	79	15.642857142857142	38.31748415327833	1	5517.999999999999	我	15.642857142857142	0.0	38.31748415327833	0.0
3281	3281	242	给	p	ADP	p	ADP		10	3	4	32	63.71428571428572	79.48173965619719	1	1222.0	给	63.71428571428572	0.0	79.48173965619719	0.0
3282	3282	242	你	r	PRON	r	PRON	PRP	11	2	4	21	224.8571428571429	222.70764216243447	1	3011.0	你	154.28571428571428	70.57142857142857	140.92927738582142	142.7874115528368
3283	3283	242	的	u	PART	uj	PART		12	2	3	13	140.21428571428572	201.6443752789367	1	77946.0	的	101.07142857142856	20.142857142857142	103.95016957707207	72.62610426291747
3284	3284	242	小羊	n	NOUN	n	NOUN		13	1	3	1459	243.92857142857144	196.08652036636207	2	0.0	小羊	128.92857142857142	92.92857142857144	88.84453860995805	102.4266038862632
3285	3285	242	画	v	VERB	n	VERB	VV	14	13	2	134	49.92857142857143	87.21276469950148	1	169.0	画	39.85714285714285	10.071428571428571	65.50120734204299	36.31305213145873
3286	3286	242	一	m	NUM	m	NUM	CD	15	1	5	1473	82.92857142857143	158.9161792921549	1	8489.0	一	59.57142857142857	23.357142857142858	96.01913074688689	84.21537621976604
3287	3287	242	个	q	DET	q	DET		16	1	4	99	144.35714285714286	175.1593589289712	1	3297.9999999999995	个	130.92857142857142	13.428571428571429	157.44680021505417	48.417402841945005
3288	3288	242	嘴套……	n	NOUN	n	NOUN		17	3	3	110	340.2142857142857	239.3822939422656	2	0.0	嘴套	197.5	69.35714285714286	100.9899217036744	97.62655313771464
3289	3289	242	我	r	PRON	r	PRON	PRP	18	5	2	79	101.92857142857144	163.51691231259505	1	5517.999999999999	我	73.5	28.428571428571427	106.26432676518093	73.59417124213255
3290	3290	242	给	p	ADP	p	ADP		19	3	3	32	80.0	93.61547491124074	1	1222.0	给	80.0	0.0	93.61547491124074	0.0
3291	3291	242	你	r	PRON	r	PRON	PRP	20	2	3	21	171.78571428571428	177.76757641507578	1	3011.0	你	128.78571428571428	43.0	131.59688368619663	87.19600252960485
3292	3292	242	的	u	PART	uj	PART		21	2	2	13	56.92857142857143	80.14403487802826	1	77946.0	的	56.92857142857143	0.0	80.14403487802826	0.0
3293	3293	242	花儿	n	NOUN	n	NOUN	NN	22	1	2	587	123.10714285714286	224.5301585351881	2	0.0	花儿	63.60714285714285	64.14285714285714	117.34810525152272	120.291822036993
3294	3294	242	画	v	VERB	n	VERB	VV	23	23	1	134	41.92857142857143	81.03920064275268	1	169.0	画	31.642857142857142	10.285714285714286	64.94459962466597	37.085670261915325
3295	3295	242	一	m	NUM	m	NUM	CD	24	2	3	1473	73.64285714285714	96.27387061537158	1	8489.0	一	65.14285714285714	8.5	89.87122306218981	30.64718584144391
3296	3296	242	副	q	DET	b	DET		25	1	3	48	169.92857142857142	180.95755788333915	1	249.0	副	126.5	29.571428571428573	133.30456534889245	73.56601921861389
3297	3297	242	盔甲……	n	NOUN	n	NOUN	NN	26	3	2	169	184.42857142857144	230.9754823988636	2	0.0	盔甲	110.0	57.21428571428572	72.66262548832889	149.7360432663466
3298	3298	242	我	r	PRON	r	PRON	PRP	27	1	4	79	75.14285714285714	133.498987231502	1	5517.999999999999	我	65.14285714285714	10.0	109.2924367680302	36.05551275463989
3299	3299	242	要……”	vu	AUX	v	AUX		28	2	3	71	237.28571428571428	203.7882053826012	1	3039.0	要	157.78571428571428	50.5	74.39775205074467	81.70657431146091
3300	3300	243	我	r	PRON	r	PRON	PRP	3	3	1	79	27.928571428571427	100.69789633617285	1	5517.999999999999	我	13.785714285714286	14.142857142857142	49.70509972603928	50.99279661013357
3301	3301	243	简直	d	ADV	d	ADV	RB	2	2	1	397	211.3571428571429	209.4716507047662	2	89.99999999999999	简直	129.85714285714286	81.5	109.85695708696908	161.51857478321185
3302	3302	243	不	d	ADV	d	ADV	RB	1	1	1	1105	87.5	126.91659240844528	1	4915.0	不	76.78571428571429	10.714285714285714	105.64507869778518	38.63090652282846
3303	3303	243	知道	v	VERB	v	VERB	VV	0	0	0	461	205.8571428571429	251.99514086666068	2	709.0	知道	133.35714285714286	34.857142857142854	107.9964332366432	85.42319619974187
3304	3304	243	该	vu	AUX	r	AUX		1	1	2	76	52.142857142857146	107.63487030754696	1	363.0	该	29.285714285714285	22.857142857142858	63.83620621943159	82.41260058203405
3305	3305	243	说	v	VERB	v	VERB	VV	2	2	1	134	126.42857142857144	144.0554031741728	1	3707.0	说	107.42857142857144	19.0	114.0054599480182	68.5054742338158
3306	3306	243	些	q	DET	q	DET		3	1	4	6	101.5	299.9773205713106	1	240.0	些	40.21428571428572	27.785714285714285	89.95092199275636	100.18281758253512
3307	3307	243	什么	r	PRON	r	PRON	WP	4	2	3	40	71.57142857142857	123.58554832625876	2	1421.9999999999998	什么	49.0	12.571428571428571	71.30217387990355	45.32693032011872
3308	3308	243	才	d	ADV	d	ADV	RB	5	1	3	98	17.785714285714285	45.69804398975734	1	814.0	才	17.785714285714285	0.0	45.69804398975734	0.0
3309	3309	243	好。​	a	ADJ	a	ADJ		6	4	2	253	149.57142857142858	129.7991383890148	1	1325.0	好	142.57142857142858	7.0	126.63655209508276	25.238858928247925
3310	3310	244	我	r	PRON	r	PRON	PRP	1	1	1	79	29.571428571428573	106.6213020030065	1	5517.999999999999	我	14.428571428571429	15.142857142857142	52.022954117408986	54.59834788559755
3311	3311	244	觉得	v	VERB	v	VERB	VV	0	0	0	175	191.5	190.1727598038914	2	323.99999999999994	觉得	123.28571428571428	68.21428571428571	104.91726575288372	111.82587138137616
3312	3312	244	自己	r	PRON	r	PRON	PRD	1	2	2	713	197.8571428571429	135.5548687763726	2	1548.0	自己	126.5	48.85714285714285	96.25765275699231	72.28204394973221
3313	3313	244	太	d	ADV	d	ADV		2	1	2	402	74.0	99.38956541954347	1	307.00000000000006	太	74.0	0.0	99.38956541954347	0.0
3314	3314	244	笨拙。	a	ADJ	a	ADJ		3	3	1	34	72.78571428571429	221.5314162085074	2	0.0	笨拙	41.0	14.285714285714286	108.8498310255267	51.50787536377128
3315	3315	245	我	r	PRON	r	PRON	PRP	2	2	1	79	45.0	72.2564875980005	1	5517.999999999999	我	45.0	0.0	72.2564875980005	0.0
3316	3316	245	不	d	ADV	d	ADV	RB	1	1	1	1105	49.07142857142857	98.96353172883887	1	4915.0	不	49.07142857142857	0.0	98.96353172883887	0.0
3317	3317	245	知道	v	VERB	v	VERB	VV	0	0	0	461	128.28571428571428	107.47054651087868	2	709.0	知道	115.71428571428572	12.571428571428571	93.99196665629655	45.32693032011872
3318	3318	245	该	vu	AUX	r	AUX		1	2	2	76	88.5	198.0803408432332	1	363.0	该	58.07142857142857	12.071428571428571	104.6644053874193	43.52415468238673
3319	3319	245	怎样	r	PRON	r	PRON		2	1	2	44	301.0	266.1377194504486	2	278.0	怎样	160.21428571428572	73.5	77.27703278412265	107.93036776419456
3320	3320	245	做	v	VERB	v	VERB	VV	3	3	1	66	118.92857142857144	207.209508981236	1	701.9999999999999	做	71.0	38.07142857142857	107.94310670772028	93.677611508616
3321	3321	245	才能	c	CCONJ	v	CCONJ		4	1	3	194	132.21428571428572	163.6595676446466	2	372.0	才能	92.0	35.285714285714285	97.9000948489253	72.84663789812969
3322	3322	245	接近	v	VERB	v	VERB	VV	5	2	2	289	133.35714285714286	90.7308477569447	2	86.0	接近	127.78571428571428	5.571428571428571	88.84270093937984	20.088071391870805
3323	3323	245	他、	r	PRON	r	PRON	PRP	6	1	3	28	141.85714285714286	180.48262961248304	1	5536.999999999999	他	104.07142857142856	13.928571428571429	98.54401792796838	50.22017847967699
3324	3324	245	进入	v	VERB	v	VERB	VV	7	4	2	467	102.5	113.0371304357239	2	227.00000000000003	进入	78.21428571428571	10.928571428571429	65.90380280749963	39.40352465328503
3325	3325	245	他	r	PRON	r	PRON	PRP	8	2	5	28	70.42857142857143	138.55670024821416	1	5536.999999999999	他	70.42857142857143	0.0	138.55670024821416	0.0
3326	3326	245	的	u	PART	uj	PART		9	1	5	13	32.07142857142857	62.07077099766765	1	77946.0	的	32.07142857142857	0.0	62.07077099766765	0.0
3327	3327	245	世界……	n	NOUN	n	NOUN	NN	10	2	4	349	234.78571428571428	234.7166007189548	2	596.0	世界	179.85714285714286	13.928571428571429	112.9784158544436	34.44346151036981
3328	3328	246	唉，	e	PART	zg	PART		6	6	1	4	46.92857142857143	109.24838297967376	1	54.99999999999999	唉	31.928571428571427	15.0	65.33043950970031	54.08326913195984
3329	3329	246	眼泪	n	NOUN	n	NOUN	NN	3	2	2	169	265.0	120.68613365728002	2	51.00000000000001	眼泪	185.7142857142857	79.28571428571429	70.29369873347578	100.4044880694573
3330	3330	246	的	u	PART	uj	PART		2	2	1	13	118.21428571428572	175.79378282986193	1	77946.0	的	76.35714285714286	30.857142857142858	103.77971666870522	75.61826795807738
3331	3331	246	世界	n	NOUN	n	NOUN	NN	1	1	1	349	261.07142857142856	154.83653328855024	2	596.0	世界	185.3571428571429	75.71428571428571	87.84776372701091	118.61247138200494
3332	3332	246	是	vl	VERB	v	VERB		0	0	0	29	150.78571428571428	209.15687160305183	1	12403.0	是	114.64285714285714	20.0	119.00036443092884	72.11102550927978
3333	3333	246	多么	d	ADV	r	ADV	RB	1	1	2	557	264.0	271.8150631797814	2	108.0	多么	178.07142857142858	59.07142857142857	140.16085875354293	118.95044843830338
3334	3334	246	神秘！	a	ADJ	a	ADJ	JJ	2	2	1	584	231.0	339.05667457141817	2	51.00000000000001	神秘	122.14285714285714	27.142857142857142	129.14048670390883	53.01058808369884
3335	3335	247	对	p	ADP	p	ADP	IN	11	1	3	248	109.14285714285714	152.19482680473223	1	3237.0	对	90.78571428571428	18.357142857142858	99.07729923897702	66.1876198424461
3336	3336	247	小王子	n	NOUN	nr	NOUN		10	4	2	3047	445.4285714285714	340.29393057131284	3	0.0	小王子	158.78571428571428	112.64285714285714	83.86569073007539	108.92173280641022
3337	3337	247	的	u	PART	uj	PART		9	3	2	13	139.85714285714286	185.1165104710533	1	77946.0	的	92.78571428571428	47.07142857142857	108.0126834955894	119.64260127904409
3338	3338	247	这	r	PRON	r	PRON		8	2	2	60	124.35714285714286	137.32682972844492	1	6817.0	这	113.35714285714286	11.0	122.67646598318052	39.66106403010388
3339	3339	247	朵	q	DET	m	DET		7	1	2	7	144.0	228.7865505537546	1	37.00000000000001	朵	62.42857142857143	53.07142857142857	73.86253088940127	93.87793311812214
3340	3340	247	花，	n	NOUN	v	NOUN	NN	6	6	1	478	46.21428571428572	62.59755651487247	1	221.0	花	37.71428571428572	8.5	58.15794819949814	30.64718584144391
3341	3341	247	我	r	PRON	r	PRON	PRP	3	3	1	79	38.142857142857146	119.47136963835858	1	5517.999999999999	我	38.142857142857146	0.0	119.47136963835858	0.0
3342	3342	247	很	d	ADV	zg	ADV	RB	2	2	1	10	26.785714285714285	70.12659834840392	1	1754.9999999999998	很	21.714285714285715	5.071428571428571	54.38412133206919	18.2852957541388
3343	3343	247	快	a	ADJ	a	ADJ		1	1	1	117	169.85714285714286	142.74445555550216	1	348.0	快	169.85714285714286	0.0	142.74445555550216	0.0
3344	3344	247	有	v	VERB	v	VERB	VV	0	0	0	482	185.07142857142856	193.26313087369263	1	5604.000000000001	有	119.42857142857144	65.64285714285714	111.30377627126988	105.670381809837
3345	3345	247	了	u	PART	ul	PART		1	1	1	27	106.5	115.96412622629713	1	13624.0	了	93.42857142857144	13.071428571428571	97.57906265889088	35.32798220293104
3346	3346	247	更多	v	VERB	-	VERB		2	2	2	617	179.0	153.9155612665594	2	0.0	更多	126.92857142857144	52.07142857142857	97.39790573116204	89.01963209292198
3347	3347	247	的	u	PART	uj	PART		3	1	3	13	24.0	59.87129052034396	1	77946.0	的	24.0	0.0	59.87129052034396	0.0
3348	3348	247	了解。	v	VERB	v	VERB		4	4	1	271	130.78571428571428	186.950405406441	2	235.0	了解	86.42857142857143	33.42857142857143	114.74923858179643	70.25739847742959
3349	3349	248	在	p	ADP	p	ADP		8	3	2	175	74.28571428571429	100.10525073386408	1	12434.0	在	58.07142857142857	16.214285714285715	73.30315164313419	58.46143853788039
3350	3350	248	小王子	n	NOUN	nr	NOUN		7	2	2	3047	222.42857142857144	154.1848215087123	3	0.0	小王子	162.42857142857142	50.07142857142857	83.01696408885724	82.043946660759
3351	3351	248	的	u	PART	uj	PART		6	1	2	13	10.857142857142858	39.14598527646616	1	77946.0	的	10.857142857142858	0.0	39.14598527646616	0.0
3352	3352	248	星球	n	NOUN	n	NOUN	NN	5	5	1	377	203.2142857142857	133.5328630345507	2	13.0	星球	130.28571428571428	57.85714285714285	75.48361087152682	94.8147495629972
3353	3353	248	上，	nd	NOUN	f	NOUN		4	1	2	940	179.28571428571428	286.494434892704	1	3985.0	上	146.21428571428572	33.07142857142857	175.78687525012802	119.24073146713047
3354	3354	248	一直	d	ADV	d	ADV	RB	1	1	1	1705	274.7857142857143	442.19277931874086	2	210.0	一直	122.35714285714286	59.0	113.05536389805856	116.62516268553956
3355	3355	248	有	v	VERB	v	VERB	VV	0	0	0	482	66.5	124.84375949847988	1	5604.000000000001	有	53.142857142857146	3.142857142857143	91.55159134362997	11.33173258002968
3356	3356	248	一些	m	NUM	m	NUM		1	4	3	1479	316.7142857142857	557.659064889168	2	740.0	一些	120.78571428571428	78.64285714285714	91.36596628897638	154.5729634198949
